Efficiency,Fidelity
0.0164210819884061,0.9853285554062658
0.0019717213655708467,0.9341259320010994
0.004933350744962698,0.9610473890455881
0.061935258328743595,0.9968855899672074
0.003951000409518452,0.9562432181895854
0.38794409159045135,0.9738721841227421
0.06564679906999116,0.8067301376690836
0.12975251395585571,0.8811651732187723
0.09424184482742376,0.8493008283765352
0.1165016998039306,0.8695198240170032
0.2547868277787306,0.9444194245315909
0.27020063491895063,0.9490385627351136
0.0578388183832612,0.7929210568358256
0.4257680229489129,0.9784380868831458
0.1446884844588776,0.8943331103042211
0.14468848445887764,0.8924596624910178
0.020209037873932308,0.6898560174286302
0.05640029235429247,0.7905019175884517
0.376187938389115,0.9715905974456965
0.03884583530499862,0.7511218656089299
0.0639989647676265,0.804671896284709
0.057838818383261166,0.793231719252905
0.5486046401238811,0.9894849118852103
0.38794409159045135,0.9738721841227421
0.08271846919156688,0.8321974522453145
0.047341067372950206,0.7723583962345535
0.04853418808030895,0.7747625737538435
0.45185594437492277,0.7259279721874614
0.4466835921509636,0.7233417960754818
0.5248074602497729,0.7624037301248865
0.2660725059798818,0.6330362529899409
0.5495408738576248,0.7747704369288124
0.30902954325135984,0.6545147716256798
0.5069907082747046,0.7534953541373524
0.37153522909717324,0.6857676145485866
0.5495408738576248,0.7747704369288124
0.8222426499470711,0.9111213249735355
0.4466835921509636,0.7233417960754818
0.48417236758409976,0.7420861837920498
0.32734069487883893,0.6636703474394194
0.6606934480075959,0.8303467240037979
0.022011525313692205,0.923165332671292
0.04080607843814523,0.7560030528320749
0.11966847427611917,0.8723833463762999
0.04734106737295023,0.7714763233493928
0.20811388300841907,0.9272370935405077
0.10754159900462906,0.8610011902665283
0.645425557579271,0.9944516673498456
0.07654664842263294,0.8236263121993862
0.22682975914444561,0.9348092297949624
0.09675048888856916,0.8493951209748679
0.18063555829943695,0.9141861193856852
0.19110864083112356,0.919459157816621
0.11044119935577024,0.8637800598294744
0.22038947054845495,0.9322939551561545
0.20226440092675146,0.924668992488628
0.04394499304824322,0.7636699302039304
0.32310491182392537,0.9619834780699387
0.28666948427393435,0.954263350720447
0.0233318107650328,0.7023119606517619
0.8147705824926321,0.998842498448755
0.07654664842263294,0.8236263121993862
0.1262905981547106,0.878093302262904
0.06564679906999116,0.8074622420871688
0.24745186431287106,0.9420580200566623
0.19110864083112356,0.919459157816621
0.17564031391836776,0.9124593376169521
0.16155446153882325,0.9034281208249849
0.10754159900462903,0.8615036407955596
0.01973218970140118,0.6878428731222581
0.00031677287447848663,0.8477647693645737
0.14800856947639235,0.9993910573253195
0.05640029235429247,0.7902710796308189
0.11342693863666771,0.8666517765091952
0.262366686697577,0.9474870527593336
0.6246217101623812,0.9936074557839087
0.07854651681996076,0.8265563946739893
0.18063555829943695,0.9141861193856852
0.03521725156158087,0.7411735431885065
0.376187938389115,0.9715905974456965
0.4392845456035934,0.979981036948563
0.5128613839913652,0.7564306919956826
0.47315125896148097,0.7365756294807404
0.6095368972401691,0.8047684486200846
0.8035261221856173,0.9017630610928087
0.29174270140011743,0.6458713507000587
0.4365158322401665,0.7182579161200833
0.2511886431509588,0.6255943215754793
0.5011872336272726,0.7505936168136362
0.6760829753919816,0.8380414876959907
0.4677351412871987,0.7338675706435993
0.3162277660168387,0.6581138830084193
0.7498942093324558,0.8749471046662278
0.23988329190194985,0.6199416459509749
0.40738027780411334,0.7036901389020567
0.363078054770102,0.681539027385051
0.305492111321552,0.652746055660776
0.45708818961487546,0.7285440948074378
0.305492111321552,0.652746055660776
0.47315125896148097,0.7365756294807404
0.6760829753919816,0.8380414876959907
0.4315190768277658,0.7157595384138828
0.6095368972401691,0.8047684486200846
0.40738027780411334,0.7036901389020567
0.5559042572704037,0.7779521286352018
0.7328245331389039,0.866412266569452
0.4120975190973307,0.7060487595486653
0.5011872336272726,0.7505936168136362
0.6382634861905485,0.8191317430952743
0.4120975190973307,0.7060487595486653
0.3672823004980853,0.6836411502490427
0.6237348354824193,0.8118674177412095
0.6606934480075959,0.8303467240037979
0.7079457843841378,0.8539728921920688
0.6095368972401691,0.8047684486200846
0.32734069487883893,0.6636703474394194
0.6918309709189363,0.8459154854594682
0.8609937521846006,0.9304968760923003
0.2754228703338174,0.6377114351669086
0.6998419960022734,0.8499209980011366
0.6095368972401691,0.8047684486200846
0.3019951720402024,0.6509975860201012
0.35075187395256874,0.6753759369762844
0.7943282347242815,0.8971641173621407
0.8912509381337456,0.9456254690668728
0.6839116472814292,0.8419558236407145
0.3672823004980853,0.6836411502490427
0.47315125896148097,0.7365756294807404
0.5432503314924334,0.7716251657462168
0.6760829753919816,0.8380414876959907
0.4315190768277658,0.7157595384138828
