Efficiency,Fidelity
0.14804583620296163,0.999398962714653
0.00040922728587368547,0.8608518585024465
0.002014091412955493,0.9324495422556045
0.0008503347215656307,0.8967268807636569
0.07257447779266733,0.9975311073442538
0.12629059815471053,0.8781183601917434
0.30427480233129545,0.9578297557476072
0.15286342508796968,0.897801501551624
0.14871364281783267,0.8950200979135209
0.37618793838911496,0.9718719120056455
0.06564679906999116,0.8074622420871688
0.06564679906999116,0.8067504660428385
0.22682975914444561,0.9348092297949624
0.06908124478280044,0.812347929512358
0.07460184107156752,0.8208109923276555
0.3042748023312954,0.9579511294459025
0.11966847427611917,0.8723833463762999
0.08489422752815846,0.8350584885615817
0.10754159900462906,0.860929430644105
0.06083523198024659,0.7984307824201671
0.053636823977897985,0.7847972111209216
0.10198980003947919,0.8551747191363577
0.08271846919156688,0.8321754374980943
0.08943499554072182,0.8407709105115544
0.3538584287997076,0.9681655455850888
0.4828188204222296,0.984379565898197
0.10198980003947919,0.8552453346128901
0.5486046401238809,0.9894524736875949
0.04504734340972851,0.7662745146314183
0.09933234013872055,0.8523663732121679
0.01971740876533119,0.9879368355262261
0.6045665090057052,0.9931582169047205
0.24035296520649607,0.9396636084811499
0.08489422752815846,0.8350362842132948
0.05101753298963021,0.7794155362317721
0.5145322575168451,0.987161003373528
0.043944993048243196,0.7636874047857558
0.04287119845861531,0.7610985019149227
0.07460184107156752,0.8207897321618902
0.16155446153882325,0.9033479276001263
0.17079853820009555,0.9088035293887665
0.08713240068564956,0.8379240535185498
0.04975936082330912,0.7767731732059946
0.1297525139558556,0.8809379350419626
0.7877869991386832,0.9984137060747833
0.04617908171049404,0.7688590822206959
0.057838818383261166,0.793231719252905
0.025076938442515996,0.708783171528544
0.27829824489980426,0.9515631835962058
0.645425557579271,0.9944844368663135
0.10754159900462906,0.860929430644105
0.5312618062524953,0.988303898392782
0.09180409178060386,0.8436661419974978
0.08943499554072186,0.8426018645831869
0.2702006349189507,0.9497827546736539
0.18578976371146405,0.9168473103557525
0.043944993048243196,0.7637398308474694
0.15714218879948894,0.905783404331408
0.07460184107156752,0.8208109923276555
0.0785465168199608,0.8264914819695066
0.04617908171049404,0.7688590822206959
0.23348164695713655,0.9372663304282971
0.902108945376536,0.9997350338702669
0.376187938389115,0.9741244426123528
0.22038947054845484,0.93240855914471
0.0690812447828004,0.8136529086665542
0.01670324712050702,0.6742485199348502
0.03521725156158085,0.7411096234316031
0.16610494814071616,0.9093179823299344
0.5312618062524953,0.988303898392782
0.03698469900756024,0.7461540043021664
0.45328552940987393,0.9826513104392562
0.24745186431287106,0.9431131254727547
0.4677902529040603,0.9837689570831446
0.6246217101623813,0.9935747443850355
0.0690812447828004,0.8223992630811865
0.10754159900462906,0.8610011902665283
0.12293036640699358,0.8754653097760055
0.08943499554072186,0.8422173186897502
0.08489422752815846,0.8458406462626357
0.06083523198024659,0.8008071993150916
0.026315304897118606,0.7260301976822177
0.02695820319551613,0.7244011026364566
0.03698469900756026,0.7608271418994963
0.4392845456035934,0.981126657135798
0.29532473317263636,0.9557209203275365
0.04975936082330912,0.7769199220059544
0.0785465168199608,0.8264914819695066
0.37618793838911496,0.9716218518571377
0.4392845456035934,0.9801082830981082
