Efficiency,Fidelity
0.37618793838911496,0.9716218518571377
0.04182515376180664,0.7585599408723472
0.24745186431287106,0.9420580200566623
0.1165016998039306,0.8695198240170032
0.07271041212184479,0.8179606660903158
0.1965981279878965,0.9220759689888133
0.38794409159045123,0.9733701433527961
0.6670087561831705,0.9952659480726217
0.1965981279878965,0.9221039418450695
0.06564679906999116,0.8067301376690836
0.03981321643433422,0.7534794403022627
0.10754159900462903,0.8609055118267684
0.5486046401238811,0.9894849118852103
0.08271846919156688,0.8321754374980943
0.10198980003947919,0.8551511816841348
0.3135309520182452,0.9599581990528158
0.7126427896022374,0.9970008120095787
0.12975251395585571,0.8809631814972986
0.14078375565087753,0.889419287429115
0.07460184107156756,0.8209810905622231
0.11966847427611917,0.8723833463762999
0.5665855825034284,0.9907040068962332
0.6246217101623813,0.993705594316389
0.03042765247427101,0.7269658654253968
0.4257680229489129,0.9784063807593569
0.08489422752815846,0.8350584885615817
0.024480637876334872,0.7066080670303511
0.11044119935577024,0.863997062941927
0.06467257468605885,0.9976487296104358
0.0007866699725993137,0.8939480247212908
0.05456040767455057,0.9962474028571574
0.11142409791595514,0.9990928300147196
0.10754159900462906,0.860929430644105
0.20226440092675146,0.9246971371961126
0.12293036640699358,0.8753409486679297
0.10198980003947919,0.8551511816841348
0.23348164695713655,0.9372373527595427
0.05640029235429247,0.7901941472417982
0.16610494814071622,0.9060574045780019
0.453285529409874,0.9817892868435322
0.02761748736415792,0.7176780418486066
0.053636823977897985,0.7848538342128671
0.180635558299437,0.914405726348585
0.14871364281783267,0.8951248203558323
0.453285529409874,0.9817892868435322
0.08271846919156688,0.8321754374980943
0.14871364281783267,0.8950200979135209
0.4127174733414566,0.9768106309958295
0.0918040917806039,0.8440078240469168
0.2623666866975769,0.9467466591942085
0.07087073655201423,0.8154738837208326
0.03790322538734351,0.7484813719993865
0.1333195858136098,0.8841814602277809
0.27020063491895063,0.9490683225226679
0.03790322538734351,0.7484978399677429
0.04734106737295023,0.7714763233493928
0.008240563886389453,0.62531788990932
0.3538584287997076,0.9680104804312759
0.09675048888856916,0.8496035431428196
0.055000000000000285,0.7881659449117465
0.10198980003947919,0.8553630374737369
0.08713240068564956,0.838103225324679
0.10472535880278833,0.8581238679081006
0.0578388183832612,0.7929210568358256
0.40011516529179453,0.9752259099806799
0.06083523198024659,0.8012633985373874
0.0825066852068269,0.9980095205074625
0.32310491182392537,0.9619834780699387
0.34325565184107654,0.9662418967469302
0.032730697074677136,0.7338916672304249
0.4677902529040602,0.9830005414580506
0.6045665090057051,0.9929296121443729
0.32310491182392537,0.9621059529475122
0.24035296520649607,0.9396636084811499
0.08713240068564956,0.8379912392352838
0.04975936082330912,0.7772134974140302
0.32310491182392537,0.9620140957747461
0.8147705824926321,0.998842498448755
0.22038947054845495,0.9323226052039102
0.5852305316207874,0.9916678498587371
0.08489422752815846,0.8350362842132948
