Efficiency,Fidelity
0.5623413251903492,0.7811706625951746
0.45708818961487546,0.7285440948074378
0.363078054770102,0.681539027385051
0.6998419960022734,0.8499209980011366
0.8609937521846006,0.9304968760923003
0.2951209226666393,0.6475604613333197
0.35075187395256874,0.6753759369762844
0.8222426499470711,0.9111213249735355
0.37583740428844487,0.6879187021442223
0.5069907082747046,0.7534953541373524
0.8810488730080142,0.9405244365040071
0.8709635899560807,0.9354817949780403
0.4954501908047905,0.7477250954023953
0.4120975190973307,0.7060487595486653
0.8709635899560807,0.9354817949780403
0.3589219346450059,0.6794609673225029
0.5956621435290105,0.7978310717645052
0.5432503314924334,0.7716251657462168
0.6095368972401691,0.8047684486200846
0.5956621435290105,0.7978310717645052
0.8128305161640992,0.9064152580820496
0.831763771102671,0.9158818855513355
0.38018939632056187,0.6900946981602809
0.575439937337157,0.7877199686685785
0.4954501908047905,0.7477250954023953
0.6998419960022734,0.8499209980011366
0.5623413251903492,0.7811706625951746
0.3126079367123963,0.6563039683561981
0.6683439175686144,0.8341719587843073
0.6760829753919816,0.8380414876959907
0.9772372209558107,0.9886186104779053
0.4216965034285828,0.7108482517142913
0.4265795188015932,0.7132897594007965
0.5069907082747046,0.7534953541373524
0.23713737056616632,0.6185686852830832
0.18197008586099908,0.5909850429304996
0.933254300796991,0.9666271503984956
0.6839116472814292,0.8419558236407145
0.393550075455778,0.696775037727889
0.6683439175686144,0.8341719587843073
0.4786300923226387,0.7393150461613194
0.34276778654645107,0.6713838932732255
0.2660725059798818,0.6330362529899409
0.2754228703338174,0.6377114351669086
0.35075187395256874,0.6753759369762844
0.6309573444801931,0.8154786722400966
0.9440608762859234,0.9720304381429616
0.5623413251903492,0.7811706625951746
0.6531305526474722,0.8265652763237361
0.4466835921509636,0.7233417960754818
0.7585775750291837,0.8792887875145918
0.7413102413009174,0.8706551206504587
0.393550075455778,0.696775037727889
0.4897788193684465,0.7448894096842232
0.2660725059798818,0.6330362529899409
0.7079457843841378,0.8539728921920688
0.5370317963702529,0.7685158981851264
0.37153522909717324,0.6857676145485866
0.6382634861905485,0.8191317430952743
0.5432503314924334,0.7716251657462168
0.6456542290346553,0.8228271145173276
0.40738027780411334,0.7036901389020567
0.22646443075930678,0.6132322153796534
0.6456542290346553,0.8228271145173276
0.6025595860743577,0.8012797930371789
0.3126079367123963,0.6563039683561981
0.20892961308540473,0.6044648065427024
0.2317394649968486,0.6158697324984244
0.363078054770102,0.681539027385051
0.305492111321552,0.652746055660776
0.5623413251903492,0.7811706625951746
0.47315125896148097,0.7365756294807404
0.24547089156850385,0.6227354457842519
0.305492111321552,0.652746055660776
0.831763771102671,0.9158818855513355
0.1603245390690049,0.5801622695345025
0.29174270140011743,0.6458713507000587
0.30902954325135984,0.6545147716256798
0.24831331052955785,0.6241566552647789
0.40271703432545963,0.7013585171627298
0.28510182675039175,0.6425509133751959
0.4315190768277658,0.7157595384138828
0.4265795188015932,0.7132897594007965
0.47315125896148097,0.7365756294807404
0.2985382618917968,0.6492691309458983
0.7852356346100717,0.8926178173050359
0.4677351412871987,0.7338675706435993
0.588843655355589,0.7944218276777946
0.5069907082747046,0.7534953541373524
0.8709635899560807,0.9354817949780403
0.2818382931264462,0.6409191465632231
0.24547089156850385,0.6227354457842519
0.6918309709189363,0.8459154854594682
0.6683439175686144,0.8341719587843073
0.22646443075930678,0.6132322153796534
0.45708818961487546,0.7285440948074378
0.4365158322401665,0.7182579161200833
0.4315190768277658,0.7157595384138828
0.588843655355589,0.7944218276777946
0.6760829753919816,0.8380414876959907
0.3126079367123963,0.6563039683561981
0.4120975190973307,0.7060487595486653
0.46238102139926074,0.7311905106996304
0.4786300923226387,0.7393150461613194
0.8810488730080142,0.9405244365040071
0.5370317963702529,0.7685158981851264
